Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
1138,Cyber Crime,Delhi City,28.693019,77.124272,23-07-2023,21:24:46,Suburb,2,No
1139,Hurt,Delhi City,28.728168,77.085758,08-01-2024,06:23:38,Downtown,2,No
1140,Gambling,Delhi City,28.689705,77.126718,17-12-2023,22:34:34,Commercial District,2,No
1141,Riots,Delhi City,28.693877,77.074403,22-08-2023,23:46:56,Downtown,4,Yes
1142,Arson,Delhi City,28.699023,77.129718,22-10-2023,15:02:20,Industrial Area,4,No
1143,Sexual Harassment,Delhi City,28.67926,77.110024,30-11-2024,02:16:19,Suburb,4,Yes
1144,Cheating,Delhi City,28.687975,77.131246,26-12-2024,05:52:58,Industrial Area,3,No
1145,Criminal Breach of Trust,Delhi City,28.708637,77.075162,28-09-2023,07:08:19,Downtown,2,No
1146,POCSO Cases,Delhi City,28.72293,77.080841,01-09-2023,18:09:14,Downtown,5,Yes
1147,Gambling,Delhi City,28.699049,77.116894,06-05-2023,16:38:20,Residential Zone,1,Yes
1148,POCSO Cases,Delhi City,28.716172,77.116436,20-01-2023,21:48:29,Industrial Area,5,Yes
1149,Gambling,Delhi City,28.684566,77.075373,29-03-2023,04:49:24,Industrial Area,2,No
1150,Drug Offenses,Delhi City,28.690774,77.115696,16-06-2024,00:46:26,Market Area,3,Yes
1151,Criminal Breach of Trust,Delhi City,28.710875,77.10944,06-08-2023,17:50:46,Market Area,2,No
1152,Arson,Delhi City,28.679618,77.082257,20-11-2023,04:45:53,Downtown,5,Yes
1153,Burglary,Delhi City,28.70205,77.118083,06-06-2023,03:39:27,Commercial District,4,No
1154,Auto Theft,Delhi City,28.698332,77.126422,06-04-2024,00:15:04,Residential Zone,3,No
1155,Burglary,Delhi City,28.687322,77.093019,26-12-2024,19:13:05,Market Area,3,No
1156,Cheating,Delhi City,28.682196,77.072765,13-04-2024,12:38:26,Downtown,2,No
1157,Auto Theft,Delhi City,28.720544,77.081149,21-12-2023,14:55:29,Suburb,3,Yes
1158,Criminal Breach of Trust,Delhi City,28.684682,77.116102,19-06-2023,19:46:35,Downtown,2,No
1159,Drug Offenses,Delhi City,28.714632,77.083221,14-05-2023,00:38:39,Downtown,4,No
1160,Criminal Breach of Trust,Delhi City,28.706129,77.121946,04-10-2023,21:19:12,Downtown,2,No
1161,Theft,Delhi City,28.708038,77.107863,21-11-2024,01:07:03,Industrial Area,2,No
1162,Gambling,Delhi City,28.73022,77.128261,03-04-2024,19:45:36,Residential Zone,1,No
1163,Riots,Delhi City,28.696452,77.108643,31-01-2024,14:28:49,Downtown,4,No
1164,Cyber Crime,Delhi City,28.720721,77.072904,20-09-2023,11:39:38,Industrial Area,3,No
1165,Cheating,Delhi City,28.713448,77.126538,21-02-2023,23:33:56,Downtown,2,No
1166,Sexual Harassment,Delhi City,28.697999,77.072619,19-02-2024,19:20:46,Industrial Area,3,Yes
1167,Riots,Delhi City,28.729432,77.083274,10-08-2023,13:17:40,Residential Zone,4,No
1168,POCSO Cases,Delhi City,28.709033,77.085454,19-04-2023,09:13:34,Market Area,5,Yes
1169,Hurt,Delhi City,28.708781,77.125003,08-12-2023,12:35:23,Commercial District,2,No
1170,Drug Offenses,Delhi City,28.721192,77.094854,05-04-2023,17:51:08,Residential Zone,4,No
1171,Counterfeiting,Delhi City,28.733424,77.122883,19-07-2023,14:30:15,Downtown,4,No
1172,Burglary,Delhi City,28.73245,77.119146,24-08-2023,04:30:56,Downtown,3,No
1173,Burglary,Delhi City,28.71083,77.101226,28-10-2023,01:20:15,Commercial District,3,No
1174,POCSO Cases,Delhi City,28.714321,77.077579,06-11-2023,04:36:18,Downtown,5,Yes
1175,Counterfeiting,Delhi City,28.680101,77.094535,29-06-2023,10:19:07,Industrial Area,3,No
1176,Theft,Delhi City,28.70171,77.082797,05-07-2023,23:51:21,Market Area,2,No
1177,POCSO Cases,Delhi City,28.711172,77.127018,28-02-2023,16:05:50,Commercial District,5,Yes
1178,Criminal Breach of Trust,Delhi City,28.690185,77.102245,09-08-2024,17:37:52,Commercial District,2,No
1179,Criminal Breach of Trust,Delhi City,28.688547,77.106847,21-06-2023,05:17:58,Suburb,2,Yes
1180,Drug Offenses,Delhi City,28.700352,77.119743,04-10-2024,16:23:36,Market Area,4,Yes
1181,Riots,Delhi City,28.707774,77.090326,15-01-2024,15:37:18,Industrial Area,4,Yes
1182,Criminal Breach of Trust,Delhi City,28.727468,77.118733,06-10-2024,05:06:14,Industrial Area,2,Yes
1183,Cyber Crime,Delhi City,28.6973,77.123604,19-12-2023,10:59:08,Industrial Area,3,No
1184,Hurt,Delhi City,28.722902,77.079771,13-01-2023,13:41:04,Market Area,1,No
1185,Drug Offenses,Delhi City,28.690762,77.120402,09-01-2024,08:53:29,Commercial District,4,Yes
1186,Theft,Delhi City,28.693854,77.09155,29-05-2024,09:41:21,Downtown,2,No
1187,Arson,Delhi City,28.731518,77.132492,28-08-2024,12:43:43,Suburb,4,Yes
1188,Counterfeiting,Delhi City,28.726277,77.109047,24-09-2023,22:15:40,Commercial District,3,No
1189,Cyber Crime,Delhi City,28.721871,77.087424,29-09-2023,11:04:13,Downtown,3,No
1190,Arson,Delhi City,28.716823,77.073968,13-12-2023,02:44:13,Industrial Area,3,Yes
1191,Cheating,Delhi City,28.698578,77.116861,13-10-2024,11:35:04,Residential Zone,2,Yes
1192,Drug Offenses,Delhi City,28.677519,77.126411,29-06-2024,17:11:34,Residential Zone,4,Yes
1193,POCSO Cases,Delhi City,28.691781,77.117009,09-03-2024,01:58:37,Suburb,5,Yes
1194,Counterfeiting,Delhi City,28.679954,77.105383,16-12-2024,01:51:10,Commercial District,3,Yes
1195,Auto Theft,Delhi City,28.686622,77.073497,08-05-2023,02:42:10,Suburb,3,No
1196,Burglary,Delhi City,28.728117,77.127701,09-06-2024,12:13:06,Industrial Area,3,No
1197,Sexual Harassment,Delhi City,28.676619,77.129678,08-06-2023,16:26:23,Suburb,4,Yes
1198,Criminal Breach of Trust,Delhi City,28.706767,77.110404,22-09-2024,11:08:16,Suburb,2,No
1199,Cyber Crime,Delhi City,28.70697,77.096202,29-04-2024,02:44:55,Market Area,2,No
1200,Drug Offenses,Delhi City,28.723834,77.078499,23-12-2024,16:27:42,Downtown,3,No
1201,Theft,Delhi City,28.679452,77.099637,01-03-2023,23:23:26,Residential Zone,2,No
1202,Arson,Delhi City,28.689507,77.076397,14-07-2024,01:16:27,Market Area,5,Yes
1203,Counterfeiting,Delhi City,28.717168,77.074541,17-05-2023,23:48:36,Industrial Area,4,Yes
1204,Gambling,Delhi City,28.678644,77.098819,23-09-2024,06:31:05,Downtown,2,No
1205,Burglary,Delhi City,28.72901,77.075878,01-12-2023,21:38:58,Suburb,4,Yes
1206,Burglary,Delhi City,28.733792,77.088215,27-02-2024,04:08:07,Commercial District,3,No
1207,Counterfeiting,Delhi City,28.675016,77.089006,03-08-2024,14:37:26,Commercial District,3,No
1208,Counterfeiting,Delhi City,28.708748,77.110525,25-12-2024,07:37:50,Market Area,2,Yes
1209,Arson,Delhi City,28.678237,77.120126,27-05-2023,14:35:12,Industrial Area,4,Yes
1210,Riots,Delhi City,28.728966,77.100637,02-04-2024,22:51:49,Commercial District,3,Yes
1211,Theft,Delhi City,28.732438,77.097223,12-11-2023,06:04:13,Commercial District,2,No
1212,Criminal Breach of Trust,Delhi City,28.707665,77.120642,07-10-2024,19:01:48,Market Area,2,Yes
1213,Auto Theft,Delhi City,28.731701,77.125039,09-11-2023,11:38:23,Suburb,3,No
1214,POCSO Cases,Delhi City,28.693299,77.089045,14-04-2024,13:59:58,Commercial District,5,Yes
1215,Cyber Crime,Delhi City,28.691598,77.091042,15-01-2023,19:26:17,Suburb,2,No
1216,Hurt,Delhi City,28.71054,77.10434,26-04-2023,22:40:26,Downtown,2,No
1217,Hurt,Delhi City,28.682377,77.0799,19-12-2024,06:51:18,Residential Zone,3,Yes
1218,Gambling,Delhi City,28.711963,77.08837,18-04-2023,08:47:04,Industrial Area,2,No
1219,Burglary,Delhi City,28.676936,77.097286,26-08-2024,15:13:42,Residential Zone,3,No
1220,POCSO Cases,Delhi City,28.703608,77.125845,15-04-2024,20:16:58,Suburb,5,Yes
1221,Criminal Breach of Trust,Delhi City,28.702784,77.075535,27-09-2024,00:53:58,Suburb,3,Yes
1222,Auto Theft,Delhi City,28.686412,77.0869,11-03-2024,22:41:24,Residential Zone,2,No
1223,Drug Offenses,Delhi City,28.731007,77.089735,10-03-2023,20:56:23,Market Area,4,Yes
1224,Arson,Delhi City,28.675078,77.119753,10-08-2023,22:01:04,Commercial District,5,Yes
1225,Burglary,Delhi City,28.704316,77.083305,27-09-2023,10:09:57,Suburb,3,No
1226,Cyber Crime,Delhi City,28.698199,77.081674,10-12-2024,12:03:27,Downtown,2,No
1227,Theft,Delhi City,28.681677,77.076817,30-03-2023,20:25:32,Downtown,3,No
1228,Hurt,Delhi City,28.725951,77.127527,07-05-2024,12:19:45,Industrial Area,2,No
1229,Drug Offenses,Delhi City,28.693034,77.080095,10-03-2024,08:00:06,Residential Zone,4,No
1230,Riots,Delhi City,28.70123,77.126778,07-05-2024,04:10:46,Residential Zone,4,Yes
1231,Criminal Breach of Trust,Delhi City,28.690169,77.102724,22-09-2024,18:33:54,Residential Zone,2,No
1232,Cyber Crime,Delhi City,28.674457,77.113038,20-07-2024,12:02:53,Market Area,3,No
1233,Auto Theft,Delhi City,28.6814,77.102763,19-06-2024,23:55:35,Commercial District,3,Yes
1234,Burglary,Delhi City,28.685301,77.128566,14-12-2023,07:20:04,Downtown,3,Yes
1235,Theft,Delhi City,28.722112,77.11184,15-08-2023,04:00:17,Downtown,2,Yes
1236,Arson,Delhi City,28.686425,77.130436,09-10-2023,17:21:27,Downtown,3,No
1237,Auto Theft,Delhi City,28.712019,77.08358,09-01-2023,11:51:22,Commercial District,3,No
1238,Criminal Breach of Trust,Delhi City,28.71475,77.116018,13-10-2024,01:42:45,Suburb,1,No
1239,Riots,Delhi City,28.684068,77.100627,10-08-2023,23:23:49,Residential Zone,4,No
1240,Cyber Crime,Delhi City,28.689643,77.109424,01-04-2023,20:07:24,Commercial District,3,Yes
1241,Cheating,Delhi City,28.678308,77.11427,28-10-2024,00:20:20,Downtown,2,No
1242,Arson,Delhi City,28.677213,77.076683,31-07-2024,01:59:37,Industrial Area,4,No
1243,Gambling,Delhi City,28.731857,77.08523,26-01-2023,15:39:15,Industrial Area,1,No
1244,Sexual Harassment,Delhi City,28.730655,77.094382,25-10-2023,13:24:18,Downtown,3,Yes
1245,Burglary,Delhi City,28.682422,77.121116,07-04-2024,10:01:13,Downtown,3,No
1246,Arson,Delhi City,28.698528,77.074449,14-07-2024,07:39:53,Commercial District,4,Yes
1247,Auto Theft,Delhi City,28.692365,77.094709,28-02-2024,22:31:47,Suburb,3,Yes
1248,Gambling,Delhi City,28.717599,77.115958,01-07-2023,11:57:11,Industrial Area,1,No
1249,Riots,Delhi City,28.688785,77.113684,11-01-2024,09:00:25,Industrial Area,4,No
1250,Criminal Breach of Trust,Delhi City,28.730719,77.079357,08-03-2024,03:26:12,Residential Zone,2,No
1251,Cyber Crime,Delhi City,28.733502,77.091227,16-03-2023,22:09:36,Commercial District,3,No
1252,Cheating,Delhi City,28.70078,77.072625,30-05-2023,22:20:00,Suburb,2,No
1253,Criminal Breach of Trust,Delhi City,28.727422,77.086192,10-08-2024,16:51:51,Residential Zone,2,No
1254,Riots,Delhi City,28.712685,77.128668,13-03-2024,00:27:22,Residential Zone,3,Yes
1255,POCSO Cases,Delhi City,28.682736,77.083778,15-01-2024,02:23:09,Suburb,5,Yes
1256,Sexual Harassment,Delhi City,28.677018,77.096797,19-06-2023,21:01:56,Market Area,5,Yes
1257,Gambling,Delhi City,28.678449,77.104533,02-03-2024,06:35:59,Suburb,2,No
1258,Gambling,Delhi City,28.716251,77.123237,08-09-2023,02:56:02,Downtown,1,No
1259,Arson,Delhi City,28.692437,77.130473,28-05-2024,05:29:10,Residential Zone,3,Yes
1260,Cyber Crime,Delhi City,28.698287,77.082904,23-05-2023,04:36:57,Downtown,3,Yes
1261,Attempt to Murder,Delhi City,28.683403,77.103397,20-05-2024,23:01:17,Commercial District,5,Yes
1262,Burglary,Delhi City,28.703086,77.109502,12-12-2024,23:29:08,Downtown,3,Yes
1263,Hurt,Delhi City,28.695791,77.115591,14-05-2023,02:13:39,Suburb,2,No
1264,Drug Offenses,Delhi City,28.728662,77.078938,14-06-2023,19:59:25,Residential Zone,5,Yes
1265,Theft,Delhi City,28.70151,77.105753,15-03-2023,13:12:43,Residential Zone,2,No
1266,Drug Offenses,Delhi City,28.70255,77.103741,25-06-2024,04:54:23,Commercial District,5,Yes
1267,Arson,Delhi City,28.700465,77.112918,17-05-2023,20:04:37,Industrial Area,4,No
1268,Arson,Delhi City,28.692858,77.079676,27-11-2024,15:48:36,Residential Zone,3,Yes
1269,Gambling,Delhi City,28.703405,77.106308,20-10-2024,12:19:22,Suburb,1,No
1270,Counterfeiting,Delhi City,28.675289,77.079869,11-10-2024,18:24:39,Suburb,4,No
1271,Cheating,Delhi City,28.685454,77.127484,12-01-2023,09:49:40,Residential Zone,3,No
1272,Riots,Delhi City,28.708249,77.078306,28-02-2024,23:06:10,Commercial District,3,No
1273,Cheating,Delhi City,28.71376,77.122308,15-07-2023,02:42:00,Market Area,2,No
1274,Hurt,Delhi City,28.691295,77.123596,22-09-2023,16:54:47,Downtown,3,No
1275,Cheating,Delhi City,28.697236,77.121367,28-06-2023,08:20:20,Commercial District,2,No
1276,POCSO Cases,Delhi City,28.707811,77.100999,28-12-2024,10:42:44,Industrial Area,5,Yes
1277,Sexual Harassment,Delhi City,28.732172,77.127567,06-10-2024,23:34:13,Industrial Area,4,Yes
1278,Counterfeiting,Delhi City,28.674627,77.078393,26-03-2023,22:46:52,Commercial District,3,No
1279,Auto Theft,Delhi City,28.685869,77.074166,06-12-2023,16:53:59,Suburb,2,No
1280,POCSO Cases,Delhi City,28.704139,77.116417,08-11-2023,18:10:40,Downtown,5,Yes
1281,POCSO Cases,Delhi City,28.709461,77.115957,14-10-2024,10:17:51,Residential Zone,5,Yes
1282,Burglary,Delhi City,28.726754,77.082802,10-04-2023,17:44:50,Suburb,4,No
1283,Auto Theft,Delhi City,28.700115,77.097854,19-05-2024,21:13:42,Commercial District,3,No
1284,Cheating,Delhi City,28.706797,77.120474,21-11-2024,18:00:46,Market Area,1,No
1285,Sexual Harassment,Delhi City,28.69011,77.10526,16-08-2023,08:20:41,Suburb,4,Yes
1286,Gambling,Delhi City,28.712808,77.106199,16-12-2023,15:54:41,Market Area,1,Yes
1287,Sexual Harassment,Delhi City,28.723953,77.092234,03-02-2024,23:40:11,Downtown,4,Yes
1288,Burglary,Delhi City,28.718568,77.125601,17-03-2023,06:30:17,Market Area,2,No
1289,Burglary,Delhi City,28.716184,77.081782,03-11-2024,19:06:43,Downtown,2,Yes
1290,Auto Theft,Delhi City,28.726598,77.114053,14-10-2024,16:15:07,Suburb,3,No
1291,Burglary,Delhi City,28.699745,77.100593,25-07-2023,21:57:03,Commercial District,3,Yes
1292,Auto Theft,Delhi City,28.708971,77.082492,29-05-2024,05:38:04,Downtown,3,No
1293,Cyber Crime,Delhi City,28.675135,77.09761,01-05-2024,08:50:28,Residential Zone,3,No
1294,Criminal Breach of Trust,Delhi City,28.707856,77.073004,06-05-2024,02:45:35,Residential Zone,2,No
1295,Cheating,Delhi City,28.731338,77.081165,20-05-2024,19:58:06,Industrial Area,2,No
1296,POCSO Cases,Delhi City,28.722882,77.108622,05-11-2024,06:50:07,Commercial District,5,Yes
1297,Hurt,Delhi City,28.724936,77.075474,14-09-2024,01:21:20,Downtown,2,No
1298,POCSO Cases,Delhi City,28.698511,77.110322,16-04-2023,18:18:01,Industrial Area,5,Yes
1299,POCSO Cases,Delhi City,28.702633,77.123806,29-08-2023,05:23:26,Downtown,5,Yes
1300,Cyber Crime,Delhi City,28.727432,77.10933,21-02-2024,21:25:43,Downtown,3,No
1301,Auto Theft,Delhi City,28.731076,77.083304,31-10-2023,19:30:13,Industrial Area,3,No
1302,Arson,Delhi City,28.689913,77.102085,19-11-2024,15:50:25,Suburb,5,Yes
1303,Criminal Breach of Trust,Delhi City,28.733959,77.074219,21-10-2024,13:03:45,Downtown,2,Yes
1304,Theft,Delhi City,28.717548,77.113493,12-11-2024,18:10:26,Suburb,2,Yes
1305,Theft,Delhi City,28.70559,77.091862,09-02-2024,16:16:49,Industrial Area,2,No
1306,Gambling,Delhi City,28.679028,77.100352,17-12-2023,21:15:11,Suburb,1,No
1307,Cheating,Delhi City,28.714858,77.131884,05-09-2023,19:37:08,Suburb,3,No
1308,Cyber Crime,Delhi City,28.696453,77.121871,07-11-2024,02:56:28,Market Area,3,Yes
1309,Drug Offenses,Delhi City,28.675332,77.091593,06-09-2023,02:40:07,Industrial Area,3,Yes
1310,Sexual Harassment,Delhi City,28.709903,77.116782,05-02-2023,14:56:03,Suburb,4,No
1311,Criminal Breach of Trust,Delhi City,28.682802,77.09442,08-01-2024,09:28:17,Commercial District,3,No
1312,Counterfeiting,Delhi City,28.680316,77.100166,05-08-2024,23:11:05,Commercial District,4,No
1313,Theft,Delhi City,28.677464,77.082957,03-01-2024,13:44:47,Industrial Area,3,No
1314,Theft,Delhi City,28.703491,77.126566,17-09-2023,23:53:54,Suburb,2,No
1315,Hurt,Delhi City,28.728084,77.076674,17-10-2023,23:09:32,Commercial District,3,No
1316,Theft,Delhi City,28.699199,77.105413,17-03-2023,02:27:17,Suburb,2,No
1317,Theft,Delhi City,28.692066,77.115438,13-03-2023,19:29:29,Market Area,3,No
1318,Arson,Delhi City,28.687121,77.11366,29-02-2024,11:12:51,Industrial Area,3,Yes
1319,Burglary,Delhi City,28.719717,77.115429,30-07-2023,17:58:49,Downtown,3,Yes
1320,Cyber Crime,Delhi City,28.718194,77.117746,30-03-2024,15:28:58,Downtown,3,No
1321,Sexual Harassment,Delhi City,28.73053,77.078943,09-11-2023,19:52:31,Suburb,5,Yes
1322,Auto Theft,Delhi City,28.700126,77.114892,24-11-2023,23:42:35,Residential Zone,4,Yes
1323,Theft,Delhi City,28.715945,77.124691,26-02-2023,17:44:28,Suburb,3,No
1324,Cheating,Delhi City,28.688672,77.107283,27-12-2024,13:57:30,Downtown,1,No
1325,Drug Offenses,Delhi City,28.706821,77.102624,27-10-2024,09:55:20,Market Area,3,Yes
1326,Cheating,Delhi City,28.707703,77.08728,26-04-2024,19:36:05,Suburb,2,Yes
1327,POCSO Cases,Delhi City,28.679902,77.07555,30-05-2024,22:20:54,Downtown,4,Yes
1328,Arson,Delhi City,28.688388,77.118438,08-01-2024,07:48:58,Industrial Area,4,Yes
1329,Hurt,Delhi City,28.677007,77.082458,12-09-2023,20:15:23,Suburb,2,No
1330,Auto Theft,Delhi City,28.675445,77.106241,07-03-2023,16:55:08,Downtown,3,Yes
1331,Burglary,Delhi City,28.707282,77.116068,17-04-2023,23:25:50,Commercial District,4,No
1332,Auto Theft,Delhi City,28.726666,77.082887,16-04-2024,18:37:54,Downtown,4,Yes
1333,Arson,Delhi City,28.70421,77.132057,22-07-2023,07:41:52,Residential Zone,4,Yes
1334,Counterfeiting,Delhi City,28.682616,77.098003,27-06-2023,23:07:47,Commercial District,3,No
1335,Sexual Harassment,Delhi City,28.681698,77.112147,25-08-2023,18:28:38,Suburb,3,Yes
1336,Counterfeiting,Delhi City,28.685649,77.090738,10-09-2023,13:22:42,Residential Zone,4,No
1337,Burglary,Delhi City,28.718055,77.108119,18-08-2024,05:09:14,Commercial District,4,No
1338,Burglary,Delhi City,28.677173,77.119194,22-09-2024,20:50:30,Suburb,3,Yes
1339,Burglary,Delhi City,28.732262,77.111563,30-06-2023,18:37:58,Commercial District,3,Yes
1340,Hurt,Delhi City,28.696348,77.086908,12-01-2024,23:18:56,Commercial District,2,Yes
1341,Cyber Crime,Delhi City,28.674958,77.077296,12-07-2024,21:33:49,Suburb,3,No
1342,Criminal Breach of Trust,Delhi City,28.714954,77.11273,02-11-2024,14:47:23,Suburb,1,No
1343,Sexual Harassment,Delhi City,28.684865,77.086493,15-01-2023,00:08:49,Commercial District,4,No
1344,Auto Theft,Delhi City,28.67661,77.121607,28-05-2024,14:41:25,Market Area,3,No
1345,Arson,Delhi City,28.688797,77.099118,23-10-2023,11:47:25,Commercial District,4,Yes
1346,Drug Offenses,Delhi City,28.716383,77.077587,18-02-2023,23:46:52,Residential Zone,3,Yes
1347,Auto Theft,Delhi City,28.678519,77.111137,31-08-2023,14:19:43,Market Area,3,Yes
1348,Drug Offenses,Delhi City,28.690349,77.10455,20-08-2023,21:52:26,Suburb,3,Yes
1349,Theft,Delhi City,28.704286,77.115093,03-04-2023,06:05:59,Downtown,1,No
1350,Theft,Delhi City,28.721819,77.13235,01-08-2023,16:22:00,Suburb,2,No
1351,Drug Offenses,Delhi City,28.729209,77.074727,26-01-2024,06:15:20,Residential Zone,4,Yes
1352,Sexual Harassment,Delhi City,28.679876,77.084807,27-10-2024,04:07:37,Industrial Area,5,Yes
1353,Hurt,Delhi City,28.732271,77.082904,03-06-2023,08:52:24,Industrial Area,2,No
1354,Counterfeiting,Delhi City,28.693424,77.091498,10-01-2023,04:35:38,Residential Zone,2,No
1355,Gambling,Delhi City,28.730157,77.073724,19-06-2023,19:55:20,Market Area,1,No
1356,Riots,Delhi City,28.694616,77.098127,04-07-2024,02:03:42,Suburb,3,No
1357,Sexual Harassment,Delhi City,28.719948,77.1036,02-02-2024,06:09:17,Residential Zone,3,Yes
1358,Riots,Delhi City,28.722493,77.104533,29-06-2024,07:36:44,Residential Zone,4,No
1359,Counterfeiting,Delhi City,28.705239,77.080305,20-05-2024,15:47:48,Residential Zone,3,No
1360,Gambling,Delhi City,28.70424,77.077067,12-05-2024,02:28:12,Residential Zone,2,No
1361,Sexual Harassment,Delhi City,28.695791,77.120818,02-12-2024,09:53:55,Commercial District,4,Yes
1362,Arson,Delhi City,28.715389,77.085595,27-12-2023,06:49:05,Market Area,4,Yes
1363,POCSO Cases,Delhi City,28.690801,77.080947,31-08-2023,17:38:16,Industrial Area,4,Yes
1364,Criminal Breach of Trust,Delhi City,28.728533,77.091467,29-04-2024,22:17:26,Market Area,2,Yes
1365,Drug Offenses,Delhi City,28.703034,77.125101,17-07-2023,19:56:45,Industrial Area,3,Yes
1366,Theft,Delhi City,28.727018,77.120076,31-03-2023,00:21:49,Residential Zone,2,No
1367,Sexual Harassment,Delhi City,28.704544,77.115555,03-02-2024,05:06:28,Suburb,4,No
1368,Burglary,Delhi City,28.70099,77.094412,26-06-2023,20:11:26,Industrial Area,3,No
1369,POCSO Cases,Delhi City,28.733773,77.088256,24-10-2023,23:15:05,Residential Zone,5,Yes
1370,Counterfeiting,Delhi City,28.688605,77.107183,28-10-2023,01:55:12,Suburb,3,No
1371,Auto Theft,Delhi City,28.690757,77.087279,27-04-2023,05:50:32,Downtown,3,Yes
1372,Cyber Crime,Delhi City,28.675258,77.122108,02-04-2024,08:03:15,Market Area,4,No
1373,POCSO Cases,Delhi City,28.718986,77.122985,17-04-2024,21:26:17,Industrial Area,4,Yes
1374,Riots,Delhi City,28.707087,77.081438,01-10-2024,12:09:13,Commercial District,3,No
1375,Counterfeiting,Delhi City,28.713659,77.124397,03-10-2023,05:38:33,Residential Zone,4,Yes
1376,Burglary,Delhi City,28.728719,77.108345,06-01-2024,13:44:31,Suburb,4,Yes
1377,Criminal Breach of Trust,Delhi City,28.709965,77.077966,17-10-2023,02:08:55,Industrial Area,2,No
1378,Riots,Delhi City,28.725403,77.110822,14-05-2023,14:58:32,Residential Zone,4,No
1379,Criminal Breach of Trust,Delhi City,28.692301,77.119521,18-07-2024,11:18:08,Commercial District,2,No
1380,Auto Theft,Delhi City,28.722856,77.111946,18-07-2023,19:33:39,Downtown,3,No
1381,Arson,Delhi City,28.695891,77.074983,04-07-2023,15:21:44,Industrial Area,4,No
1382,Cheating,Delhi City,28.703607,77.128375,14-06-2023,10:13:04,Residential Zone,3,No
1383,Drug Offenses,Delhi City,28.723412,77.105259,13-05-2023,12:25:09,Suburb,4,No
1384,Drug Offenses,Delhi City,28.71601,77.130054,30-04-2024,16:54:09,Industrial Area,3,No
1385,Burglary,Delhi City,28.679428,77.125185,07-06-2023,22:52:40,Downtown,2,Yes
1386,Sexual Harassment,Delhi City,28.697909,77.076401,14-10-2024,03:45:55,Market Area,4,No
1387,Cyber Crime,Delhi City,28.725394,77.081699,06-07-2024,14:17:51,Market Area,3,No
1388,Riots,Delhi City,28.721571,77.085246,23-01-2023,03:37:57,Suburb,4,Yes
1389,POCSO Cases,Delhi City,28.689984,77.098053,19-12-2023,09:14:00,Commercial District,5,Yes
1390,Counterfeiting,Delhi City,28.70597,77.090623,28-03-2024,00:07:14,Industrial Area,2,No
1391,Arson,Delhi City,28.685937,77.085244,28-04-2024,06:32:54,Suburb,4,No
1392,Cheating,Delhi City,28.689517,77.092845,26-10-2024,18:35:08,Suburb,3,No
1393,POCSO Cases,Delhi City,28.722182,77.094368,07-06-2024,21:46:07,Residential Zone,4,Yes
1394,Counterfeiting,Delhi City,28.702611,77.081864,20-03-2024,10:48:56,Residential Zone,3,No
1395,Arson,Delhi City,28.688623,77.088781,26-05-2023,18:31:39,Commercial District,4,Yes
1396,Arson,Delhi City,28.702933,77.095421,08-02-2023,20:11:51,Downtown,3,No
1397,Arson,Delhi City,28.683505,77.115945,22-05-2023,02:28:51,Residential Zone,4,Yes
1398,Burglary,Delhi City,28.682551,77.130393,03-12-2023,01:37:57,Market Area,2,Yes
1399,Counterfeiting,Delhi City,28.697128,77.104182,26-10-2024,12:52:01,Industrial Area,3,No
1400,Burglary,Delhi City,28.682367,77.094944,06-08-2023,20:42:21,Residential Zone,3,Yes
1401,Criminal Breach of Trust,Delhi City,28.708368,77.092599,30-08-2023,17:10:33,Commercial District,2,Yes
1402,Sexual Harassment,Delhi City,28.678153,77.088581,20-02-2024,22:42:14,Commercial District,3,Yes
1403,Gambling,Delhi City,28.700006,77.122972,06-09-2024,20:18:39,Commercial District,2,No
1404,Sexual Harassment,Delhi City,28.70632,77.117022,29-12-2024,18:23:47,Market Area,3,Yes
1405,Arson,Delhi City,28.676338,77.114901,19-06-2024,03:38:58,Suburb,4,No
1406,Cheating,Delhi City,28.695271,77.105059,02-12-2024,20:57:06,Downtown,2,Yes
1407,Drug Offenses,Delhi City,28.725079,77.089792,30-06-2024,00:24:59,Downtown,4,Yes
1408,Arson,Delhi City,28.693534,77.11862,19-05-2023,12:12:55,Suburb,3,Yes
1409,Theft,Delhi City,28.710314,77.127242,03-10-2024,13:06:17,Commercial District,2,Yes
1410,Burglary,Delhi City,28.676565,77.109827,21-01-2024,16:06:22,Suburb,3,No
1411,Drug Offenses,Delhi City,28.729915,77.130274,18-07-2023,08:40:39,Industrial Area,4,Yes
1412,Burglary,Delhi City,28.702264,77.102666,14-02-2023,23:53:20,Residential Zone,3,Yes
1413,POCSO Cases,Delhi City,28.722598,77.107448,29-09-2024,01:41:13,Market Area,4,Yes
1414,Counterfeiting,Delhi City,28.690568,77.105836,18-10-2023,22:17:07,Residential Zone,3,No
1415,Hurt,Delhi City,28.680922,77.095064,13-10-2024,06:55:00,Industrial Area,2,No
1416,Drug Offenses,Delhi City,28.702868,77.106566,13-06-2023,19:14:26,Industrial Area,5,Yes
1417,Theft,Delhi City,28.680511,77.102467,03-08-2023,09:57:37,Downtown,2,No
1418,Theft,Delhi City,28.693792,77.072634,29-10-2023,02:54:59,Commercial District,2,No
1419,Cheating,Delhi City,28.693181,77.092254,13-10-2023,06:14:03,Industrial Area,1,No
