Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
CRM-01126,Assault,Downtown,34.052317,-118.248398,2024-07-28,07:58,Nightclub District,High,1
CRM-01127,Burglary,Industrial District,34.022008,-118.216849,2024-03-19,22:14,Industrial,Low,0
CRM-01128,Shoplifting,Suburbs,34.120025,-118.185307,2025-04-13,10:21,Residential,Low,1
CRM-01129,Theft,Uptown,34.088346,-118.287478,2025-08-05,02:09,Commercial,Medium,0
CRM-01130,Vandalism,Suburbs,34.136560,-118.187202,2024-08-07,06:35,Park,Low,0
CRM-01131,Robbery,Parkside,34.099739,-118.208071,2025-09-20,02:45,Park,Medium,0
CRM-01132,Drug Offense,Industrial District,34.013348,-118.223908,2026-02-18,19:38,Industrial,Medium,1
CRM-01133,Assault,Downtown,34.062126,-118.235676,2025-03-04,02:15,Commercial,High,0
CRM-01134,Theft,Harbor Area,33.753811,-118.265595,2026-04-30,20:21,Industrial,Medium,1
CRM-01135,Theft,Eastside,34.039251,-118.203063,2024-06-18,12:36,Commercial,High,0
CRM-01136,Assault,Harbor Area,33.734344,-118.256063,2026-04-19,17:16,Industrial,Medium,0
CRM-01137,Robbery,Parkside,34.084205,-118.206898,2025-05-20,07:58,Park,High,0
CRM-01138,Drug Offense,Uptown,34.086355,-118.278487,2025-03-02,04:34,Commercial,Medium,1
CRM-01139,Drug Offense,Eastside,34.032699,-118.187550,2025-01-21,09:51,Industrial,Low,1
CRM-01140,Robbery,Uptown,34.086182,-118.279627,2025-10-07,02:03,Park,Medium,0
CRM-01141,Assault,Parkside,34.085354,-118.188633,2024-12-25,14:15,Park,High,1
CRM-01142,Assault,Industrial District,34.007175,-118.223416,2026-01-17,07:56,Industrial,High,0
CRM-01143,Fraud,Westside,34.039372,-118.347116,2024-05-28,11:52,Transit Station,Medium,0
CRM-01144,Shoplifting,Harbor Area,33.739567,-118.249547,2024-10-07,11:12,Commercial,Low,0
CRM-01145,Robbery,Uptown,34.089975,-118.290425,2024-08-13,02:53,Residential,High,1
CRM-01146,Shoplifting,Harbor Area,33.735227,-118.264754,2025-09-05,12:37,Commercial,Low,0
CRM-01147,Shoplifting,Parkside,34.073586,-118.205052,2026-04-04,08:07,Residential,Low,0
CRM-01148,Assault,Westside,34.042726,-118.338780,2026-03-05,18:46,Transit Station,High,1
CRM-01149,Theft,Suburbs,34.115863,-118.163541,2025-05-23,20:14,School Zone,High,0
CRM-01150,Theft,Eastside,34.032294,-118.194737,2026-04-27,01:16,Residential,Medium,0
CRM-01151,Theft,Industrial District,34.019657,-118.217975,2024-12-10,18:02,Industrial,High,0
CRM-01152,Burglary,Uptown,34.081970,-118.276180,2025-07-30,05:09,Commercial,Medium,0
CRM-01153,Theft,Parkside,34.100673,-118.216050,2026-05-11,12:47,School Zone,Medium,0
CRM-01154,Drug Offense,Parkside,34.083670,-118.204390,2025-03-15,18:22,Park,Low,1
CRM-01155,Drug Offense,Downtown,34.059380,-118.244336,2025-10-06,22:28,Transit Station,High,1
CRM-01156,Robbery,Downtown,34.047653,-118.245103,2025-08-15,06:54,Nightclub District,High,0
CRM-01157,Vandalism,Parkside,34.084973,-118.188352,2025-03-09,23:47,Park,Low,0
CRM-01158,Shoplifting,Uptown,34.097093,-118.284253,2025-04-04,17:19,Residential,Low,0
CRM-01159,Assault,Downtown,34.039882,-118.238695,2025-12-07,09:18,Nightclub District,High,0
CRM-01160,Assault,Industrial District,34.011261,-118.233735,2025-09-06,03:53,Industrial,Medium,1
CRM-01161,Shoplifting,Downtown,34.051728,-118.236653,2026-03-03,15:56,Nightclub District,Low,0
CRM-01162,Robbery,Uptown,34.081921,-118.274889,2024-05-25,14:01,Residential,High,1
CRM-01163,Theft,Industrial District,34.023812,-118.232720,2024-02-11,19:20,Industrial,High,0
CRM-01164,Robbery,Industrial District,34.013250,-118.235845,2024-07-05,04:08,Transit Station,High,0
CRM-01165,Burglary,Eastside,34.027394,-118.190842,2025-12-14,18:12,Residential,Medium,0
CRM-01166,Assault,Eastside,34.032928,-118.196387,2025-09-05,00:01,Commercial,High,1
CRM-01167,Burglary,Eastside,34.041808,-118.188231,2025-06-10,13:47,Industrial,Medium,0
CRM-01168,Robbery,Suburbs,34.120154,-118.179100,2024-03-20,14:28,Park,High,0
CRM-01169,Drug Offense,Downtown,34.052280,-118.241890,2025-03-06,20:29,Commercial,Medium,1
CRM-01170,Robbery,Parkside,34.099680,-118.210773,2024-03-11,16:23,Park,Medium,1
CRM-01171,Assault,Uptown,34.086669,-118.286371,2026-04-06,19:20,Residential,High,1
CRM-01172,Assault,Harbor Area,33.728026,-118.265154,2025-06-15,10:09,Transit Station,High,1
CRM-01173,Burglary,Parkside,34.091018,-118.209528,2024-11-17,14:25,Residential,Medium,1
CRM-01174,Assault,Eastside,34.039277,-118.195904,2025-07-13,10:06,Residential,High,1
CRM-01175,Assault,Westside,34.031430,-118.334881,2024-02-12,00:37,Commercial,Medium,0
CRM-01176,Robbery,Industrial District,34.006272,-118.225126,2024-06-19,15:32,Industrial,High,1
CRM-01177,Shoplifting,Harbor Area,33.744948,-118.267405,2025-02-12,22:54,Commercial,Low,0
CRM-01178,Fraud,Eastside,34.042314,-118.192419,2024-02-29,19:34,Residential,Low,0
CRM-01179,Shoplifting,Downtown,34.046131,-118.240684,2024-08-13,06:28,Nightclub District,Low,0
CRM-01180,Burglary,Uptown,34.080724,-118.290395,2024-05-12,07:29,Commercial,Medium,0
CRM-01181,Robbery,Downtown,34.049980,-118.245703,2024-03-25,04:25,Transit Station,High,0
CRM-01182,Shoplifting,Suburbs,34.101930,-118.197778,2024-09-03,08:27,Residential,Low,0
CRM-01183,Fraud,Harbor Area,33.752105,-118.266896,2026-05-02,08:34,Transit Station,Low,0
CRM-01184,Assault,Harbor Area,33.763233,-118.272246,2025-03-12,01:50,Industrial,High,1
CRM-01185,Assault,Eastside,34.025763,-118.179411,2024-08-04,01:42,Industrial,Medium,1
CRM-01186,Burglary,Industrial District,34.014158,-118.229443,2025-04-19,05:11,Transit Station,Medium,0
CRM-01187,Shoplifting,Industrial District,34.000781,-118.228344,2024-09-13,14:52,Industrial,Low,0
CRM-01188,Shoplifting,Industrial District,34.010835,-118.220949,2024-11-11,11:10,Transit Station,Low,1
CRM-01189,Theft,Parkside,34.094031,-118.197404,2024-01-25,00:44,School Zone,Low,0
CRM-01190,Theft,Downtown,34.051877,-118.251853,2024-04-16,17:55,Commercial,Low,0
CRM-01191,Shoplifting,Eastside,34.036524,-118.201104,2024-04-10,12:05,Commercial,Low,1
CRM-01192,Robbery,Parkside,34.092513,-118.200657,2024-12-17,01:32,Park,High,0
CRM-01193,Assault,Westside,34.041147,-118.347778,2026-04-13,06:34,Commercial,Medium,1
CRM-01194,Drug Offense,Uptown,34.083729,-118.300023,2025-12-31,16:47,Residential,High,1
CRM-01195,Fraud,Industrial District,34.026619,-118.222941,2024-10-03,06:04,Transit Station,Low,1
CRM-01196,Fraud,Westside,34.046021,-118.339460,2025-08-29,23:37,Transit Station,Low,1
CRM-01197,Theft,Downtown,34.056834,-118.239096,2024-11-19,21:02,Nightclub District,Medium,0
CRM-01198,Robbery,Uptown,34.074215,-118.287364,2024-02-15,08:00,Commercial,Medium,0
CRM-01199,Vandalism,Industrial District,34.014274,-118.233583,2025-05-17,04:59,Industrial,Medium,0
CRM-01200,Theft,Suburbs,34.115892,-118.195223,2025-04-13,22:42,Residential,Medium,1
CRM-01201,Burglary,Suburbs,34.128655,-118.167811,2025-01-19,09:22,Residential,Medium,0
CRM-01202,Shoplifting,Eastside,34.043775,-118.199736,2024-06-17,16:21,Industrial,Low,1
CRM-01203,Burglary,Eastside,34.043465,-118.191194,2026-04-23,05:48,Residential,Medium,0
CRM-01204,Theft,Westside,34.062754,-118.346357,2024-05-26,09:52,Commercial,Medium,0
CRM-01205,Assault,Downtown,34.050275,-118.254511,2025-08-05,18:55,Transit Station,High,1
CRM-01206,Shoplifting,Harbor Area,33.736866,-118.255696,2026-02-01,06:53,Transit Station,Low,0
CRM-01207,Assault,Suburbs,34.121885,-118.173160,2025-02-06,20:32,Residential,High,1
CRM-01208,Assault,Suburbs,34.122461,-118.186111,2024-11-05,21:06,Park,High,0
CRM-01209,Theft,Downtown,34.057132,-118.251985,2026-03-07,00:37,Commercial,Medium,0
CRM-01210,Assault,Downtown,34.065994,-118.239373,2025-09-20,15:28,Transit Station,High,0
CRM-01211,Drug Offense,Eastside,34.042011,-118.181204,2026-03-25,14:02,Residential,Medium,0
CRM-01212,Vandalism,Harbor Area,33.733571,-118.263584,2025-01-09,21:36,Industrial,Low,0
CRM-01213,Vandalism,Uptown,34.086419,-118.279292,2024-06-29,23:29,Park,Low,1
CRM-01214,Burglary,Harbor Area,33.742433,-118.268299,2024-03-20,22:42,Industrial,High,0
CRM-01215,Vandalism,Suburbs,34.119102,-118.199798,2024-01-09,15:26,School Zone,Medium,0
CRM-01216,Vandalism,Parkside,34.100853,-118.199982,2025-05-24,10:57,School Zone,Low,0
CRM-01217,Burglary,Harbor Area,33.752467,-118.278184,2026-05-04,20:41,Industrial,High,1
CRM-01218,Shoplifting,Uptown,34.089889,-118.291299,2026-04-19,15:09,Commercial,Low,0
CRM-01219,Theft,Eastside,34.030797,-118.212265,2025-06-18,03:56,Commercial,Low,0
CRM-01220,Burglary,Westside,34.051316,-118.334312,2024-10-06,05:16,Transit Station,Medium,0
CRM-01221,Shoplifting,Uptown,34.091448,-118.282055,2026-03-10,14:37,Residential,Low,1
CRM-01222,Theft,Parkside,34.083759,-118.199787,2025-02-19,06:13,Residential,Low,0
CRM-01223,Vandalism,Industrial District,34.014002,-118.231492,2025-08-20,14:49,Transit Station,Low,1
CRM-01224,Fraud,Westside,34.043082,-118.351512,2025-07-02,05:48,Commercial,Low,1
CRM-01225,Burglary,Harbor Area,33.741277,-118.274133,2024-10-08,21:57,Industrial,Low,0
CRM-01226,Assault,Suburbs,34.121317,-118.173482,2024-02-21,22:59,Residential,High,1
CRM-01227,Burglary,Downtown,34.046085,-118.244156,2026-01-13,08:11,Commercial,Medium,0
CRM-01228,Vandalism,Industrial District,34.017228,-118.203022,2024-06-28,22:40,Industrial,Medium,0
CRM-01229,Theft,Downtown,34.057823,-118.253204,2025-02-19,07:32,Commercial,Medium,1
CRM-01230,Theft,Downtown,34.052276,-118.252145,2024-01-11,00:58,Commercial,Medium,0
CRM-01231,Theft,Parkside,34.081793,-118.215296,2024-10-23,06:48,School Zone,Medium,1
CRM-01232,Fraud,Uptown,34.086822,-118.285985,2024-06-13,12:55,Residential,Low,0
CRM-01233,Assault,Eastside,34.018135,-118.192109,2024-04-12,02:34,Industrial,Medium,1
CRM-01234,Shoplifting,Eastside,34.042179,-118.193055,2025-11-26,13:01,Commercial,Low,0
CRM-01235,Shoplifting,Downtown,34.042779,-118.255529,2025-04-26,13:05,Commercial,Low,0
CRM-01236,Burglary,Eastside,34.021802,-118.191032,2025-08-04,23:10,Industrial,Low,0
CRM-01237,Assault,Parkside,34.104100,-118.216028,2024-01-13,00:10,Park,High,1
CRM-01238,Theft,Westside,34.046203,-118.333882,2024-02-26,01:47,Transit Station,Medium,0
CRM-01239,Burglary,Eastside,34.033074,-118.188980,2026-03-02,23:54,Industrial,High,1
CRM-01240,Shoplifting,Downtown,34.059901,-118.224046,2026-03-30,12:16,Commercial,Low,0
CRM-01241,Robbery,Parkside,34.081785,-118.199774,2024-05-06,02:47,Park,High,1
CRM-01242,Assault,Parkside,34.106620,-118.198382,2025-08-14,03:47,Residential,High,0
CRM-01243,Drug Offense,Uptown,34.085391,-118.282946,2024-03-12,21:31,Park,Medium,1
CRM-01244,Vandalism,Westside,34.047005,-118.342520,2024-06-15,23:08,Commercial,Low,1
CRM-01245,Theft,Harbor Area,33.747572,-118.266882,2025-06-03,19:45,Commercial,Medium,0
CRM-01246,Robbery,Harbor Area,33.736834,-118.268923,2024-11-16,06:56,Transit Station,High,0
CRM-01247,Vandalism,Suburbs,34.111351,-118.189578,2025-05-08,17:19,School Zone,Low,0
CRM-01248,Shoplifting,Uptown,34.069067,-118.276717,2026-02-03,17:40,Commercial,Low,0
CRM-01249,Shoplifting,Harbor Area,33.745440,-118.263028,2024-04-29,07:19,Transit Station,Low,0
CRM-01250,Theft,Westside,34.044395,-118.341653,2025-07-24,09:43,Residential,Medium,1
CRM-01251,Drug Offense,Industrial District,34.006964,-118.232028,2025-04-12,12:11,Transit Station,Low,1
CRM-01252,Drug Offense,Harbor Area,33.755714,-118.266792,2026-03-23,06:44,Industrial,High,1
CRM-01253,Assault,Industrial District,34.011624,-118.213568,2026-05-08,03:40,Transit Station,High,1
CRM-01254,Robbery,Industrial District,34.013408,-118.226271,2026-01-09,05:54,Transit Station,High,0
CRM-01255,Fraud,Industrial District,34.010536,-118.228335,2025-11-29,06:54,Transit Station,Low,1
CRM-01256,Shoplifting,Parkside,34.086395,-118.189896,2024-02-07,21:09,Residential,Medium,0
CRM-01257,Theft,Harbor Area,33.730704,-118.255519,2025-06-21,01:04,Commercial,Low,0
CRM-01258,Fraud,Uptown,34.083070,-118.295143,2026-05-23,10:24,Commercial,Low,0
CRM-01259,Assault,Industrial District,34.008219,-118.225836,2026-04-10,10:55,Industrial,Medium,0
CRM-01260,Shoplifting,Suburbs,34.122433,-118.186354,2024-03-08,15:10,School Zone,Low,1
CRM-01261,Theft,Suburbs,34.114366,-118.196270,2025-09-13,19:28,Residential,Medium,0
CRM-01262,Drug Offense,Uptown,34.082043,-118.280633,2025-06-22,20:09,Park,Medium,1
CRM-01263,Drug Offense,Downtown,34.048827,-118.243948,2024-12-02,13:42,Transit Station,Medium,1
CRM-01264,Shoplifting,Suburbs,34.117547,-118.172774,2024-06-20,13:04,School Zone,Low,0
CRM-01265,Robbery,Uptown,34.077908,-118.281489,2025-07-28,02:32,Commercial,High,0
CRM-01266,Shoplifting,Suburbs,34.122491,-118.187381,2025-04-09,15:24,Residential,Low,1
CRM-01267,Theft,Westside,34.051884,-118.344762,2024-06-07,17:24,Commercial,Medium,0
CRM-01268,Assault,Uptown,34.070875,-118.276255,2025-04-12,11:52,Park,High,1
CRM-01269,Fraud,Eastside,34.040673,-118.181508,2025-12-05,12:01,Industrial,Low,0
CRM-01270,Theft,Eastside,34.035884,-118.192038,2025-09-16,00:51,Commercial,Medium,0
CRM-01271,Fraud,Westside,34.040299,-118.333108,2024-01-28,10:25,Commercial,Low,1
CRM-01272,Assault,Uptown,34.077336,-118.296405,2024-10-20,01:08,Park,Medium,0
CRM-01273,Vandalism,Uptown,34.090338,-118.283854,2025-06-02,15:29,Park,Low,0
CRM-01274,Shoplifting,Suburbs,34.109186,-118.189367,2024-03-25,16:44,Park,Low,0
CRM-01275,Burglary,Uptown,34.092287,-118.283321,2024-01-05,12:43,Park,Medium,0
CRM-01276,Fraud,Uptown,34.079369,-118.289219,2025-12-29,13:07,Residential,Low,0
CRM-01277,Theft,Uptown,34.080497,-118.300025,2025-01-05,02:56,Park,Medium,0
CRM-01278,Fraud,Harbor Area,33.730096,-118.275636,2024-05-12,20:52,Transit Station,Medium,0
CRM-01279,Fraud,Downtown,34.056111,-118.246757,2024-01-06,08:31,Nightclub District,Medium,0
CRM-01280,Theft,Suburbs,34.126072,-118.184840,2025-02-14,12:54,Residential,High,1
CRM-01281,Robbery,Eastside,34.039731,-118.196985,2024-08-21,02:43,Residential,Medium,0
CRM-01282,Assault,Industrial District,34.006942,-118.220738,2024-01-21,13:54,Industrial,Medium,1
CRM-01283,Theft,Suburbs,34.111864,-118.185285,2025-01-22,17:10,School Zone,Low,0
CRM-01284,Assault,Uptown,34.090723,-118.293582,2025-09-14,05:25,Residential,High,0
CRM-01285,Robbery,Downtown,34.044400,-118.244150,2025-03-17,18:08,Nightclub District,High,0
CRM-01286,Vandalism,Industrial District,34.009114,-118.219125,2024-09-23,16:53,Industrial,Low,0
CRM-01287,Theft,Parkside,34.111346,-118.215870,2024-02-15,07:45,School Zone,Medium,0
CRM-01288,Burglary,Suburbs,34.132608,-118.193066,2024-08-17,13:58,Residential,Medium,1
CRM-01289,Vandalism,Industrial District,34.007679,-118.233994,2024-12-14,22:50,Industrial,Low,0
CRM-01290,Vandalism,Suburbs,34.125179,-118.187168,2024-06-20,09:11,Residential,Low,0
CRM-01291,Fraud,Suburbs,34.125826,-118.195146,2024-03-26,07:32,Park,Low,0
CRM-01292,Shoplifting,Parkside,34.094160,-118.207599,2024-07-20,06:31,Park,Low,1
CRM-01293,Vandalism,Downtown,34.058492,-118.239140,2024-10-03,04:31,Nightclub District,Low,0
CRM-01294,Theft,Parkside,34.090785,-118.203691,2025-08-29,22:27,Residential,High,1
CRM-01295,Fraud,Industrial District,34.001381,-118.229633,2025-12-20,06:00,Transit Station,Low,0
CRM-01296,Shoplifting,Downtown,34.035422,-118.250571,2025-04-07,12:35,Nightclub District,Low,0
CRM-01297,Shoplifting,Westside,34.037136,-118.340562,2024-10-15,22:42,Commercial,Medium,0
CRM-01298,Robbery,Westside,34.055245,-118.349233,2024-09-06,19:07,Commercial,High,1
CRM-01299,Shoplifting,Eastside,34.028057,-118.205274,2026-01-10,07:52,Commercial,Medium,0
CRM-01300,Fraud,Downtown,34.058530,-118.255097,2024-09-09,09:51,Commercial,Medium,0
CRM-01301,Theft,Westside,34.040748,-118.341740,2024-06-05,10:43,Commercial,Low,0
CRM-01302,Assault,Downtown,34.054064,-118.242086,2025-01-18,11:17,Transit Station,High,0
CRM-01303,Fraud,Eastside,34.038121,-118.197026,2024-03-18,14:47,Industrial,Low,0
CRM-01304,Theft,Eastside,34.025566,-118.201672,2025-03-20,03:49,Commercial,Medium,0
CRM-01305,Theft,Parkside,34.092386,-118.210110,2024-02-13,15:41,School Zone,High,0
CRM-01306,Shoplifting,Westside,34.049004,-118.343960,2024-10-21,15:07,Residential,Medium,1
CRM-01307,Assault,Industrial District,34.014817,-118.232327,2024-01-12,10:12,Transit Station,High,0
CRM-01308,Vandalism,Industrial District,34.022194,-118.229475,2025-03-20,10:34,Transit Station,Low,0
CRM-01309,Assault,Downtown,34.051231,-118.226436,2024-05-29,03:54,Nightclub District,High,1
CRM-01310,Theft,Westside,34.043044,-118.348992,2025-11-30,23:06,Transit Station,Medium,0
CRM-01311,Assault,Suburbs,34.121798,-118.185039,2025-08-24,10:48,Park,High,1
CRM-01312,Drug Offense,Parkside,34.097005,-118.208817,2024-07-17,21:32,Park,Medium,1
CRM-01313,Robbery,Eastside,34.041436,-118.200571,2026-03-25,01:30,Residential,High,0
CRM-01314,Burglary,Westside,34.043437,-118.347445,2026-03-19,07:07,Transit Station,High,0
CRM-01315,Shoplifting,Parkside,34.078078,-118.212002,2025-10-20,17:54,School Zone,Low,0
CRM-01316,Vandalism,Westside,34.028217,-118.320616,2025-03-11,08:04,Transit Station,Medium,0
CRM-01317,Fraud,Westside,34.026962,-118.354414,2025-03-04,13:43,Commercial,Low,1
CRM-01318,Shoplifting,Eastside,34.030640,-118.193747,2024-08-16,10:01,Commercial,Low,1
CRM-01319,Assault,Uptown,34.066788,-118.293306,2026-01-28,08:34,Residential,High,0
CRM-01320,Shoplifting,Downtown,34.045655,-118.240689,2025-05-25,09:41,Commercial,Low,0
CRM-01321,Theft,Westside,34.042204,-118.351651,2024-09-19,18:09,Commercial,Medium,0
CRM-01322,Drug Offense,Uptown,34.078611,-118.280404,2026-01-07,22:41,Park,High,1
CRM-01323,Assault,Uptown,34.088438,-118.277189,2026-02-20,00:03,Commercial,High,1
CRM-01324,Shoplifting,Harbor Area,33.738768,-118.261108,2026-01-31,11:08,Commercial,Low,0
CRM-01325,Shoplifting,Uptown,34.094168,-118.281752,2025-12-31,09:26,Commercial,Low,1
CRM-01326,Theft,Downtown,34.063761,-118.242765,2025-10-02,09:24,Commercial,High,0
CRM-01327,Fraud,Eastside,34.033128,-118.191840,2024-11-06,08:25,Residential,Low,0
CRM-01328,Shoplifting,Parkside,34.089839,-118.214569,2026-03-02,17:10,Residential,Low,1
CRM-01329,Shoplifting,Eastside,34.039530,-118.192043,2026-04-13,16:07,Commercial,Low,0
CRM-01330,Robbery,Westside,34.026210,-118.338355,2026-02-15,10:25,Residential,High,1
CRM-01331,Drug Offense,Uptown,34.074281,-118.265852,2026-05-12,16:26,Park,Medium,1
CRM-01332,Robbery,Uptown,34.066678,-118.273923,2025-10-20,06:27,Commercial,Medium,0
CRM-01333,Shoplifting,Eastside,34.027934,-118.198875,2024-06-24,07:01,Residential,Low,1
CRM-01334,Assault,Eastside,34.029044,-118.183800,2025-01-02,21:52,Residential,High,0
CRM-01335,Fraud,Harbor Area,33.751651,-118.268216,2024-05-29,15:28,Industrial,Low,0
CRM-01336,Vandalism,Harbor Area,33.754784,-118.250674,2025-09-26,20:47,Transit Station,Low,0
CRM-01337,Assault,Suburbs,34.118703,-118.185719,2026-04-29,15:25,Park,Medium,1
CRM-01338,Shoplifting,Uptown,34.080150,-118.289955,2024-02-28,09:13,Residential,Low,1
CRM-01339,Shoplifting,Parkside,34.089236,-118.204026,2026-05-11,12:44,School Zone,Low,0
CRM-01340,Theft,Parkside,34.089921,-118.210658,2025-09-10,13:54,School Zone,Low,0
CRM-01341,Robbery,Westside,34.039786,-118.334852,2025-02-22,03:35,Residential,High,0
CRM-01342,Vandalism,Westside,34.042850,-118.344049,2025-04-29,23:07,Commercial,Low,0
CRM-01343,Burglary,Harbor Area,33.750501,-118.271645,2025-02-24,23:17,Industrial,Medium,0
CRM-01344,Drug Offense,Downtown,34.036414,-118.253358,2024-05-15,14:45,Nightclub District,High,1
CRM-01345,Theft,Parkside,34.079559,-118.217245,2026-04-25,05:09,School Zone,Medium,0
CRM-01346,Shoplifting,Uptown,34.080674,-118.281060,2026-01-20,20:12,Commercial,Low,1
CRM-01347,Theft,Uptown,34.086746,-118.276342,2025-07-17,02:05,Residential,Low,0
CRM-01348,Theft,Suburbs,34.123160,-118.170089,2025-06-29,02:41,Residential,Medium,0
CRM-01349,Theft,Eastside,34.029960,-118.193389,2025-07-03,17:20,Residential,High,0
CRM-01350,Burglary,Eastside,34.028719,-118.198745,2024-01-27,06:47,Commercial,Medium,0
CRM-01351,Drug Offense,Eastside,34.036209,-118.184718,2025-12-25,18:37,Residential,Medium,1
CRM-01352,Assault,Eastside,34.028597,-118.184883,2026-01-27,11:02,Residential,Medium,1
CRM-01353,Assault,Eastside,34.035593,-118.195817,2025-07-08,16:17,Industrial,Medium,1
CRM-01354,Shoplifting,Westside,34.031131,-118.331839,2024-04-30,09:10,Commercial,Low,1
CRM-01355,Robbery,Westside,34.035051,-118.340421,2025-11-16,07:17,Transit Station,High,1
CRM-01356,Fraud,Uptown,34.080125,-118.284255,2024-01-17,21:41,Commercial,Medium,1
CRM-01357,Assault,Downtown,34.049685,-118.253641,2025-05-25,20:14,Commercial,High,1
CRM-01358,Assault,Westside,34.048570,-118.360944,2026-01-02,01:33,Transit Station,High,1
CRM-01359,Burglary,Suburbs,34.118066,-118.177934,2025-07-08,07:29,Park,Medium,0
CRM-01360,Drug Offense,Uptown,34.082130,-118.278236,2026-04-04,12:50,Park,Medium,1
CRM-01361,Robbery,Uptown,34.081991,-118.273128,2024-01-11,06:12,Residential,High,0
CRM-01362,Vandalism,Parkside,34.098150,-118.209468,2025-06-07,09:15,Park,Low,0
CRM-01363,Fraud,Downtown,34.051738,-118.250446,2026-05-19,06:09,Transit Station,Low,0
CRM-01364,Vandalism,Suburbs,34.136198,-118.180239,2025-12-17,18:56,Park,Low,1
CRM-01365,Shoplifting,Downtown,34.054937,-118.238726,2025-01-27,10:48,Commercial,Low,0
CRM-01366,Fraud,Downtown,34.050438,-118.260450,2024-10-04,12:27,Transit Station,Low,1
CRM-01367,Shoplifting,Suburbs,34.112011,-118.191419,2025-01-07,09:17,Park,Low,0
CRM-01368,Fraud,Westside,34.042479,-118.347196,2024-08-10,11:00,Commercial,Low,0
CRM-01369,Fraud,Eastside,34.032241,-118.181333,2025-09-06,09:06,Residential,Low,0
CRM-01370,Assault,Harbor Area,33.735041,-118.261043,2025-08-21,22:08,Commercial,High,0
CRM-01371,Vandalism,Parkside,34.099504,-118.198296,2025-06-21,21:52,Park,Medium,0
CRM-01372,Assault,Uptown,34.083278,-118.296693,2025-02-14,21:31,Park,High,0
CRM-01373,Robbery,Downtown,34.045009,-118.240627,2025-01-18,04:50,Transit Station,High,0
CRM-01374,Drug Offense,Industrial District,34.025079,-118.224710,2025-08-31,20:14,Transit Station,Low,1
CRM-01375,Robbery,Industrial District,34.000290,-118.215848,2024-05-14,06:01,Industrial,High,1
CRM-01376,Fraud,Harbor Area,33.755709,-118.267522,2025-10-20,12:31,Transit Station,Medium,1
CRM-01377,Vandalism,Suburbs,34.129236,-118.182311,2025-07-12,18:52,Park,Medium,0
CRM-01378,Fraud,Uptown,34.085091,-118.284357,2025-12-09,08:58,Park,Medium,0
CRM-01379,Vandalism,Parkside,34.097309,-118.212877,2025-11-13,21:08,Residential,Low,0
CRM-01380,Theft,Eastside,34.017467,-118.204974,2025-04-02,18:08,Residential,Medium,0
CRM-01381,Burglary,Uptown,34.087390,-118.286807,2026-02-02,17:28,Park,High,0
CRM-01382,Theft,Westside,34.047982,-118.360017,2025-11-25,12:41,Transit Station,High,0
CRM-01383,Shoplifting,Westside,34.051272,-118.346848,2024-11-02,12:53,Commercial,Low,0
CRM-01384,Theft,Industrial District,34.015613,-118.217918,2025-07-10,01:52,Industrial,Medium,0
CRM-01385,Theft,Uptown,34.074267,-118.267946,2024-10-18,19:17,Residential,Medium,0
CRM-01386,Vandalism,Harbor Area,33.752163,-118.259521,2025-06-10,07:59,Transit Station,Low,1
CRM-01387,Vandalism,Westside,34.045535,-118.343821,2024-05-31,08:36,Transit Station,Low,0
CRM-01388,Robbery,Harbor Area,33.734530,-118.264541,2024-01-03,19:46,Industrial,High,0
CRM-01389,Shoplifting,Harbor Area,33.748704,-118.270290,2024-04-06,10:47,Commercial,Low,0
CRM-01390,Shoplifting,Westside,34.037117,-118.357041,2025-08-25,16:19,Commercial,Low,1
CRM-01391,Assault,Westside,34.038898,-118.344391,2024-06-08,08:28,Residential,High,1
CRM-01392,Fraud,Harbor Area,33.734593,-118.251379,2025-01-20,09:23,Commercial,Low,0
CRM-01393,Fraud,Downtown,34.060725,-118.252284,2024-01-24,04:21,Transit Station,Low,0
CRM-01394,Shoplifting,Westside,34.050587,-118.344997,2026-04-24,15:53,Commercial,Medium,1
CRM-01395,Theft,Suburbs,34.119518,-118.183306,2026-03-12,21:25,School Zone,Low,0
CRM-01396,Theft,Industrial District,34.003033,-118.235297,2026-05-16,21:04,Transit Station,High,0
CRM-01397,Shoplifting,Industrial District,34.016657,-118.221484,2024-09-25,15:30,Industrial,Medium,0
CRM-01398,Burglary,Industrial District,34.011075,-118.216565,2026-04-25,18:02,Industrial,Medium,0
CRM-01399,Vandalism,Eastside,34.035070,-118.189818,2024-09-15,22:27,Industrial,Low,0
CRM-01400,Burglary,Harbor Area,33.736263,-118.274116,2024-12-04,08:12,Transit Station,Medium,0
CRM-01401,Theft,Industrial District,34.026188,-118.222875,2025-11-09,08:45,Transit Station,Medium,1
CRM-01402,Burglary,Harbor Area,33.743232,-118.260751,2025-11-14,23:22,Transit Station,Low,0
CRM-01403,Drug Offense,Industrial District,34.006805,-118.224792,2025-01-26,10:31,Transit Station,High,1
CRM-01404,Theft,Harbor Area,33.745636,-118.261159,2025-10-04,18:13,Transit Station,Medium,0
CRM-01405,Drug Offense,Uptown,34.079467,-118.289970,2025-05-10,17:08,Residential,Medium,1
CRM-01406,Burglary,Eastside,34.036557,-118.175508,2024-12-03,12:18,Industrial,Medium,0
CRM-01407,Assault,Uptown,34.081994,-118.296024,2025-02-22,02:23,Residential,Medium,1
